"vol","cur","cap","tpwr"
"11046","1","51","0.01"
"11050","1","51","0.01"
"11044","1","51","0.01"
"11049","0","51","0.00"
"11048","0","51","0.00"
"11053","1","51","0.01"
"11055","1","51","0.01"
"11052","0","51","0.00"
"11052","0","51","0.00"
"11055","1","51","0.01"
"11052","1","51","0.01"
"11053","1","51","0.01"
"11052","0","51","0.00"
"11053","0","51","0.00"
"11052","1","51","0.01"
"11047","1","51","0.01"
"11053","1","51","0.01"
"11053","1","51","0.01"
"11048","1","51","0.01"
"11052","1","51","0.01"
"11055","1","51","0.01"
"11056","1","51","0.01"
"11058","1","51","0.01"
"11057","1","51","0.01"
"11053","1","51","0.01"
"11057","1","51","0.01"
"11053","1","51","0.01"
"11058","1","51","0.01"
"11054","2","51","0.02"
"11057","1","51","0.01"
"11053","1","51","0.01"
"11056","1","51","0.01"
"11057","1","51","0.01"
"11057","1","51","0.01"
"11059","1","51","0.01"
"11054","1","51","0.01"
"11054","1","51","0.01"
"11061","1","51","0.01"
"11059","1","51","0.01"
"11055","1","51","0.01"
"11056","1","51","0.01"
"11056","1","51","0.01"
"11061","1","51","0.01"
"11057","1","51","0.01"
"11064","0","51","0.00"
"11056","1","51","0.01"
"11060","1","51","0.01"
"11059","1","51","0.01"
"11062","1","51","0.01"
"11055","1","51","0.01"
"11058","0","51","0.00"
"11065","1","51","0.01"
"11063","1","51","0.01"
"11059","1","51","0.01"
"11068","0","51","0.00"
"11063","0","51","0.00"
"11063","0","51","0.00"
"11065","1","51","0.01"
"11063","1","51","0.01"
"11060","1","51","0.01"
"11062","1","51","0.01"
"11067","1","51","0.01"
"11064","1","51","0.01"
"11063","1","51","0.01"
"11059","1","51","0.01"
"11062","1","51","0.01"
"11059","1","51","0.01"
"11063","0","51","0.00"
"11069","0","51","0.00"
"11067","0","51","0.00"
"11067","0","51","0.00"
"11062","1","51","0.01"
"11062","1","51","0.01"
"11065","1","51","0.01"
"11061","0","51","0.00"
"11062","1","51","0.01"
"11063","1","51","0.01"
"11065","1","51","0.01"
"11061","1","51","0.01"
"11064","0","51","0.00"
"11068","1","51","0.01"
"11065","1","51","0.01"
"11068","1","51","0.01"
"11064","1","51","0.01"
"11062","0","51","0.00"
"11074","0","51","0.00"
"11069","1","51","0.01"
"11070","1","51","0.01"
"11065","1","51","0.01"
"11068","1","51","0.01"
"11077","1","52","0.01"
"11067","1","52","0.01"
"11067","1","52","0.01"
"11071","1","52","0.01"
"11067","1","52","0.01"
"11070","1","52","0.01"
"11064","1","52","0.01"
"11071","1","52","0.01"
"11073","1","52","0.01"
"11070","1","52","0.01"
"11066","1","52","0.01"
"11073","1","52","0.01"
"11074","1","52","0.01"
"11069","0","52","0.00"
"11074","1","52","0.01"
"11068","1","52","0.01"
"11077","1","52","0.01"
"11076","1","52","0.01"
"11075","1","52","0.01"
"11076","1","52","0.01"
"11071","1","52","0.01"
"11071","1","52","0.01"
"11077","1","52","0.01"
"11079","1","52","0.01"
"11075","1","52","0.01"
"11073","0","52","0.00"
"11073","1","52","0.01"
"11070","1","52","0.01"
"11076","1","52","0.01"
"11078","1","52","0.01"
"11078","1","52","0.01"
"11075","1","52","0.01"
"11082","1","52","0.01"
"11070","1","52","0.01"
"11076","1","52","0.01"
"11078","0","52","0.00"
"11078","1","52","0.01"
"11076","0","52","0.00"
"11073","1","52","0.01"
"11075","1","52","0.01"
"11080","1","52","0.01"
"11081","1","52","0.01"
"11078","1","52","0.01"
"11076","0","52","0.00"
"11079","1","52","0.01"
"11078","1","52","0.01"
"11073","1","52","0.01"
"11076","1","52","0.01"
"11081","1","52","0.01"
"11078","1","52","0.01"
"11074","1","52","0.01"
"11081","1","52","0.01"
"11083","1","52","0.01"
"11078","0","52","0.00"
"11081","1","52","0.01"
"11084","1","52","0.01"
"11083","1","52","0.01"
"11082","0","52","0.00"
"11078","1","52","0.01"
"11085","1","52","0.01"
"11085","1","52","0.01"
"11080","1","52","0.01"
"11081","0","52","0.00"
"11086","0","52","0.00"
"11091","1","52","0.01"
"11083","1","52","0.01"
"11084","1","52","0.01"
"11085","1","52","0.01"
"11084","1","52","0.01"
"11081","1","52","0.01"
"11083","1","52","0.01"
"11088","0","52","0.00"
"11083","0","52","0.00"
"11079","1","52","0.01"
"11085","1","52","0.01"
"11084","1","52","0.01"
"11083","0","52","0.00"
"11086","1","52","0.01"
"11082","1","52","0.01"
"11092","1","52","0.01"
"11089","1","52","0.01"
"11090","1","52","0.01"
"11090","0","52","0.00"
"11090","0","52","0.00"
"11090","0","52","0.00"
"11088","0","52","0.00"
"11086","0","52","0.00"
"11087","0","52","0.00"
"11087","1","52","0.01"
"11089","1","52","0.01"
"11087","1","52","0.01"
"11093","1","52","0.01"
"11084","1","52","0.01"
"11091","1","52","0.01"
"11091","1","52","0.01"
"11091","1","52","0.01"
"11090","1","53","0.01"
"11089","1","53","0.01"
"11093","1","53","0.01"
"11093","1","53","0.01"
"11088","1","53","0.01"
"11091","0","53","0.00"
"11087","0","53","0.00"
"11092","0","53","0.00"
"11092","1","53","0.01"
"11094","1","53","0.01"
"11088","1","53","0.01"
"11088","1","53","0.01"
"11092","1","53","0.01"
"11093","1","53","0.01"
"11096","1","53","0.01"
"11098","1","53","0.01"
"11096","1","53","0.01"
"11091","1","53","0.01"
"11090","1","53","0.01"
"11092","1","53","0.01"
"11092","0","53","0.00"
"11096","1","53","0.01"
"11097","1","53","0.01"
"11095","1","53","0.01"
"11096","1","53","0.01"
"11099","1","53","0.01"
"11097","1","53","0.01"
"11095","1","53","0.01"
"11101","1","53","0.01"
"11097","1","53","0.01"
"11093","1","53","0.01"
"11097","1","53","0.01"
"11099","1","53","0.01"
"11103","1","53","0.01"
"11101","1","53","0.01"
"11101","1","53","0.01"
"11096","1","53","0.01"
"11099","1","53","0.01"
"11098","1","53","0.01"
"11098","1","53","0.01"
"11099","1","53","0.01"
"11101","1","53","0.01"
"11095","1","53","0.01"
"11102","0","53","0.00"
"11099","0","53","0.00"
"11100","1","53","0.01"
"11100","1","53","0.01"
"11101","1","53","0.01"
"11101","1","53","0.01"
"11098","1","53","0.01"
"11105","1","53","0.01"
"11098","1","53","0.01"
"11107","1","53","0.01"
"11105","1","53","0.01"
"11103","1","53","0.01"
"11107","0","53","0.00"
"11105","1","53","0.01"
"11098","1","53","0.01"
"11107","1","53","0.01"
"11106","1","53","0.01"
"11105","1","53","0.01"
"11105","0","53","0.00"
"11109","0","53","0.00"
"11105","1","53","0.01"
"11102","1","53","0.01"
"11105","1","53","0.01"
"11102","1","53","0.01"
"11105","1","53","0.01"
"11102","1","53","0.01"
"11107","1","53","0.01"
"11107","1","53","0.01"
"11107","1","53","0.01"
"11114","1","53","0.01"
"11102","1","53","0.01"
"11107","1","53","0.01"
"11112","1","53","0.01"
"11105","1","53","0.01"
"11107","1","53","0.01"
"11105","1","53","0.01"
"11109","0","53","0.00"
"11107","1","53","0.01"
"11104","1","53","0.01"
"11109","0","53","0.00"
"11114","1","53","0.01"
"11103","1","53","0.01"
"11111","0","53","0.00"
"11104","1","53","0.01"
"11109","1","53","0.01"
"11112","1","53","0.01"
"11111","1","54","0.01"
"11109","1","54","0.01"
"11115","1","54","0.01"
"11112","1","54","0.01"
"11110","1","54","0.01"
"11119","1","54","0.01"
"11112","0","54","0.00"
"11111","1","54","0.01"
"11109","1","54","0.01"
"11112","0","54","0.00"
"11111","1","54","0.01"
"11113","1","54","0.01"
"11114","1","54","0.01"
"11113","1","54","0.01"
"11116","1","54","0.01"
"11112","1","54","0.01"
"11119","1","54","0.01"
"11120","1","54","0.01"
"11116","0","54","0.00"
"11122","1","54","0.01"
"11115","1","54","0.01"
"11116","1","54","0.01"
"11117","1","54","0.01"
"11118","1","54","0.01"
"11113","1","54","0.01"
"11121","1","54","0.01"
"11117","1","54","0.01"
"11120","1","54","0.01"
"11113","1","54","0.01"
"11116","1","54","0.01"
"11117","1","54","0.01"
"11116","1","54","0.01"
"11118","1","54","0.01"
"11123","1","54","0.01"
"11118","1","54","0.01"
"11120","1","54","0.01"
"11113","1","54","0.01"
"11115","1","54","0.01"
"11119","1","54","0.01"
"11121","1","54","0.01"
"11121","1","54","0.01"
"11122","1","54","0.01"
"11120","0","54","0.00"
"11121","0","54","0.00"
"11122","1","54","0.01"
"11121","1","54","0.01"
"11120","0","54","0.00"
"11122","1","54","0.01"
"11127","1","54","0.01"
"11121","1","54","0.01"
"11126","0","54","0.00"
"11118","1","54","0.01"
"11123","1","54","0.01"
"11117","1","54","0.01"
"11124","1","54","0.01"
"11121","1","54","0.01"
"11126","1","54","0.01"
"11122","0","54","0.00"
"11122","1","54","0.01"
"11128","1","54","0.01"
"11123","0","54","0.00"
"11126","1","54","0.01"
"11127","1","54","0.01"
"11128","1","54","0.01"
"11126","1","54","0.01"
"11129","1","54","0.01"
"11126","1","54","0.01"
"11126","1","54","0.01"
"11125","0","54","0.00"
"11125","1","54","0.01"
"11127","1","54","0.01"
"11126","1","54","0.01"
"11126","1","54","0.01"
"11128","0","54","0.00"
"11131","1","54","0.01"
"11130","1","54","0.01"
"11131","1","54","0.01"
"11122","1","54","0.01"
"11129","1","54","0.01"
"11131","0","54","0.00"
"11130","0","54","0.00"
"11133","1","54","0.01"
"11131","1","54","0.01"
"11130","0","54","0.00"
"11132","0","54","0.00"
"11129","1","54","0.01"
"11132","1","54","0.01"
"11125","1","54","0.01"
"11130","1","54","0.01"
"11135","0","54","0.00"
"11134","0","55","0.00"
"11135","0","55","0.00"
"11134","1","55","0.01"
"11135","1","55","0.01"
"11141","0","55","0.00"
"11137","0","55","0.00"
"11132","1","55","0.01"
"11131","1","55","0.01"
"11137","1","55","0.01"
"11136","0","55","0.00"
"11138","1","55","0.01"
"11135","1","55","0.01"
"11137","1","55","0.01"
"11141","1","55","0.01"
"11129","1","55","0.01"
"11137","1","55","0.01"
"11136","1","55","0.01"
"11142","1","55","0.01"
"11137","1","55","0.01"
"11133","1","55","0.01"
"11140","1","55","0.01"
"11138","1","55","0.01"
"11136","1","55","0.01"
"11135","1","55","0.01"
"11139","1","55","0.01"
"11142","1","55","0.01"
"11139","1","55","0.01"
"11136","1","55","0.01"
"11133","1","55","0.01"
"11141","1","55","0.01"
"11143","1","55","0.01"
"11136","1","55","0.01"
"11138","1","55","0.01"
"11134","1","55","0.01"
"11139","1","55","0.01"
"11145","1","55","0.01"
"11144","1","55","0.01"
"11144","1","55","0.01"
"11138","1","55","0.01"
"11142","1","55","0.01"
"11144","1","55","0.01"
"11141","0","55","0.00"
"11141","1","55","0.01"
"11144","1","55","0.01"
"11143","1","55","0.01"
"11146","1","55","0.01"
"11144","1","55","0.01"
"11144","0","55","0.00"
"11140","0","55","0.00"
"11143","1","55","0.01"
"11143","1","55","0.01"
"11144","0","55","0.00"
"11145","1","55","0.01"
"11148","1","55","0.01"
"11143","1","55","0.01"
"11141","1","55","0.01"
"11149","1","55","0.01"
"11149","1","55","0.01"
"11144","1","55","0.01"
"11147","1","55","0.01"
"11148","1","55","0.01"
"11146","1","55","0.01"
"11147","0","55","0.00"
"11155","1","55","0.01"
"11154","1","55","0.01"
"11148","1","55","0.01"
"11146","0","55","0.00"
"11148","0","55","0.00"
"11144","1","55","0.01"
"11147","1","55","0.01"
"11145","0","55","0.00"
"11158","1","56","0.01"
"11147","1","56","0.01"
"11145","1","56","0.01"
"11152","1","56","0.01"
"11155","1","56","0.01"
"11154","0","56","0.00"
"11149","1","56","0.01"
"11147","1","56","0.01"
"11156","1","56","0.01"
"11151","0","56","0.00"
"11152","1","56","0.01"
"11157","0","56","0.00"
"11155","1","56","0.01"
"11155","1","56","0.01"
"11153","1","56","0.01"
"11159","0","56","0.00"
"11159","1","56","0.01"
"11156","1","56","0.01"
"11154","1","56","0.01"
"11158","1","56","0.01"
"11156","1","56","0.01"
"11160","1","56","0.01"
"11155","0","56","0.00"
"11154","1","56","0.01"
"11156","1","56","0.01"
"11155","1","56","0.01"
"11163","0","56","0.00"
"11155","1","56","0.01"
"11162","1","56","0.01"
"11159","1","56","0.01"
"11162","1","56","0.01"
"11159","1","56","0.01"
"11161","0","56","0.00"
"11165","1","56","0.01"
"11160","1","56","0.01"
"11158","1","56","0.01"
"11162","0","56","0.00"
"11161","0","56","0.00"
"11159","0","56","0.00"
"11163","0","56","0.00"
"11161","1","56","0.01"
"11164","1","56","0.01"
"11168","0","56","0.00"
"11163","1","56","0.01"
"11158","1","56","0.01"
"11170","0","56","0.00"
"11161","0","56","0.00"
"11165","1","56","0.01"
"11161","0","56","0.00"
"11162","1","56","0.01"
"11163","1","56","0.01"
"11162","1","56","0.01"
"11169","0","56","0.00"
"11163","0","56","0.00"
"11166","0","56","0.00"
"11169","1","56","0.01"
"11169","1","56","0.01"
"11168","1","56","0.01"
"11161","0","56","0.00"
"11168","1","56","0.01"
"11171","1","56","0.01"
"11167","1","56","0.01"
"11173","0","56","0.00"
"11166","1","56","0.01"
"11170","1","56","0.01"
"11167","1","56","0.01"
"11163","1","56","0.01"
"11168","1","56","0.01"
"11168","1","56","0.01"
"11168","1","56","0.01"
"11167","0","56","0.00"
"11177","0","56","0.00"
"11172","0","56","0.00"
"11168","0","56","0.00"
"11172","1","56","0.01"
"11171","1","56","0.01"
"11172","0","56","0.00"
"11167","1","56","0.01"
"11169","1","56","0.01"
"11173","1","56","0.01"
"11167","1","56","0.01"
"11177","1","56","0.01"
"11168","1","57","0.01"
"11173","1","57","0.01"
"11172","1","57","0.01"
"11173","1","57","0.01"
"11179","1","57","0.01"
"11174","1","57","0.01"
"11177","1","57","0.01"
"11178","1","57","0.01"
"11174","0","57","0.00"
"11178","1","57","0.01"
"11176","1","57","0.01"
"11175","1","57","0.01"
"11177","1","57","0.01"
"11175","1","57","0.01"
"11183","1","57","0.01"
"11175","1","57","0.01"
"11179","1","57","0.01"
"11179","1","57","0.01"
"11176","1","57","0.01"
"11179","1","57","0.01"
"11176","1","57","0.01"
"11180","1","57","0.01"
"11179","1","57","0.01"
"11181","1","57","0.01"
"11182","1","57","0.01"
"11186","1","57","0.01"
"11182","1","57","0.01"
"11180","1","57","0.01"
"11180","1","57","0.01"
"11182","1","57","0.01"
"11184","1","57","0.01"
"11178","0","57","0.00"
"11182","1","57","0.01"
"11180","1","57","0.01"
"11181","1","57","0.01"
"11183","1","57","0.01"
"11176","1","57","0.01"
"11183","0","57","0.00"
"11186","0","57","0.00"
"11184","1","57","0.01"
"11189","1","57","0.01"
"11183","1","57","0.01"
"11191","1","57","0.01"
"11190","1","57","0.01"
"11178","1","57","0.01"
"11186","1","57","0.01"
"11188","1","57","0.01"
"11187","1","57","0.01"
"11188","1","57","0.01"
"11187","1","57","0.01"
"11191","1","57","0.01"
"11191","1","57","0.01"
"11186","1","57","0.01"
"11186","0","57","0.00"
"11189","1","57","0.01"
"11186","1","57","0.01"
"11192","1","57","0.01"
"11189","1","57","0.01"
"11188","1","57","0.01"
"11191","1","57","0.01"
"11192","0","57","0.00"
"11189","0","57","0.00"
"11188","0","57","0.00"
"11193","1","57","0.01"
"11186","1","57","0.01"
"11191","1","57","0.01"
"11196","1","57","0.01"
"11191","1","57","0.01"
"11193","0","57","0.00"
"11198","0","57","0.00"
"11191","0","58","0.00"
"11199","1","58","0.01"
"11191","1","58","0.01"
"11193","0","58","0.00"
"11192","0","58","0.00"
"11196","1","58","0.01"
"11196","1","58","0.01"
"11195","0","58","0.00"
"11196","0","58","0.00"
"11199","0","58","0.00"
"11197","1","58","0.01"
"11201","0","58","0.00"
"11196","1","58","0.01"
"11193","1","58","0.01"
"11202","1","58","0.01"
"11192","1","58","0.01"
"11199","1","58","0.01"
"11198","1","58","0.01"
"11198","1","58","0.01"
"11196","1","58","0.01"
"11200","1","58","0.01"
"11197","1","58","0.01"
"11203","1","58","0.01"
"11198","1","58","0.01"
"11204","1","58","0.01"
"11203","1","58","0.01"
"11201","1","58","0.01"
"11195","1","58","0.01"
"11203","1","58","0.01"
"11199","1","58","0.01"
"11205","1","58","0.01"
"11203","1","58","0.01"
"11207","0","58","0.00"
"11200","0","58","0.00"
"11205","1","58","0.01"
"11205","1","58","0.01"
"11201","1","58","0.01"
"11208","1","58","0.01"
"11207","1","58","0.01"
"11203","0","58","0.00"
"11206","0","58","0.00"
"11207","1","58","0.01"
"11208","1","58","0.01"
"11203","1","58","0.01"
"11202","1","58","0.01"
"11210","1","58","0.01"
"11204","0","58","0.00"
"11211","0","58","0.00"
"11208","1","58","0.01"
"11209","1","58","0.01"
"11201","1","58","0.01"
"11213","0","58","0.00"
"11208","1","58","0.01"
"11209","1","58","0.01"
"11214","1","58","0.01"
"11209","1","58","0.01"
"11208","0","58","0.00"
"11218","0","58","0.00"
"11205","1","58","0.01"
"11210","1","58","0.01"
"11208","1","58","0.01"
"11210","1","58","0.01"
"11213","1","58","0.01"
"11217","1","58","0.01"
"11217","1","58","0.01"
"11213","1","58","0.01"
"11219","1","58","0.01"
"11208","1","58","0.01"
"11216","1","58","0.01"
"11214","0","58","0.00"
"11215","1","58","0.01"
"11212","1","58","0.01"
"11216","1","58","0.01"
"11210","1","58","0.01"
"11211","0","58","0.00"
"11217","1","58","0.01"
"11217","1","59","0.01"
"11217","0","59","0.00"
"11218","0","59","0.00"
"11219","1","59","0.01"
"11222","1","59","0.01"
"11222","1","59","0.01"
"11219","1","59","0.01"
"11218","1","59","0.01"
"11214","1","59","0.01"
"11220","1","59","0.01"
"11214","0","59","0.00"
"11221","1","59","0.01"
"11220","1","59","0.01"
"11217","1","59","0.01"
"11218","1","59","0.01"
"11225","1","59","0.01"
"11220","1","59","0.01"
"11224","1","59","0.01"
"11224","0","59","0.00"
"11225","0","59","0.00"
"11225","1","59","0.01"
"11219","1","59","0.01"
"11220","1","59","0.01"
"11223","1","59","0.01"
"11221","1","59","0.01"
"11227","1","59","0.01"
"11226","0","59","0.00"
"11223","0","59","0.00"
"11226","1","59","0.01"
"11225","1","59","0.01"
"11226","1","59","0.01"
"11225","1","59","0.01"
"11223","1","59","0.01"
"11225","1","59","0.01"
"11226","1","59","0.01"
"11230","1","59","0.01"
"11229","1","59","0.01"
"11226","1","59","0.01"
"11229","1","59","0.01"
"11227","1","59","0.01"
"11227","0","59","0.00"
"11219","1","59","0.01"
"11229","1","59","0.01"
"11224","0","59","0.00"
"11231","0","59","0.00"
"11228","1","59","0.01"
"11229","1","59","0.01"
"11233","1","59","0.01"
"11229","1","59","0.01"
"11234","1","59","0.01"
"11232","1","59","0.01"
"11226","1","59","0.01"
"11230","1","59","0.01"
"11234","1","59","0.01"
"11230","0","59","0.00"
"11233","0","59","0.00"
"11234","1","59","0.01"
"11237","1","59","0.01"
"11237","1","59","0.01"
"11233","1","59","0.01"
"11238","1","59","0.01"
"11232","1","59","0.01"
"11233","1","59","0.01"
"11237","1","59","0.01"
"11243","1","59","0.01"
"11238","1","60","0.01"
"11235","1","60","0.01"
"11239","1","60","0.01"
"11241","1","60","0.01"
"11245","1","60","0.01"
"11238","1","60","0.01"
"11232","1","60","0.01"
"11241","1","60","0.01"
"11242","1","60","0.01"
"11235","0","60","0.00"
"11239","1","60","0.01"
"11239","1","60","0.01"
"11238","1","60","0.01"
"11234","1","60","0.01"
"11239","1","60","0.01"
"11240","0","60","0.00"
"11239","1","60","0.01"
"11242","1","60","0.01"
"11241","1","60","0.01"
"11246","1","60","0.01"
"11241","0","60","0.00"
"11242","0","60","0.00"
"11244","1","60","0.01"
"11246","1","60","0.01"
"11244","1","60","0.01"
"11238","1","60","0.01"
"11245","0","60","0.00"
"11246","0","60","0.00"
"11245","0","60","0.00"
"11241","1","60","0.01"
"11245","1","60","0.01"
"11244","1","60","0.01"
"11242","1","60","0.01"
"11248","1","60","0.01"
"11244","1","60","0.01"
"11242","1","60","0.01"
"11243","1","60","0.01"
"11246","1","60","0.01"
"11243","1","60","0.01"
"11245","0","60","0.00"
"11247","1","60","0.01"
"11250","1","60","0.01"
"11254","0","60","0.00"
"11249","1","60","0.01"
"11244","1","60","0.01"
"11250","1","60","0.01"
"11248","1","60","0.01"
"11247","0","60","0.00"
"11253","0","60","0.00"
"11254","0","60","0.00"
"11248","0","60","0.00"
"11255","1","60","0.01"
"11253","1","60","0.01"
"11249","0","60","0.00"
"11256","1","60","0.01"
"11253","1","60","0.01"
"11255","1","60","0.01"
"11257","1","60","0.01"
"11255","0","60","0.00"
"11253","0","60","0.00"
"11256","0","60","0.00"
"11256","0","60","0.00"
"11256","1","60","0.01"
"11250","1","60","0.01"
"11254","1","60","0.01"
"11259","1","60","0.01"
"11256","1","60","0.01"
"11256","1","60","0.01"
"11262","1","60","0.01"
"11259","1","60","0.01"
"11255","1","60","0.01"
